Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	Path	CPA
2	14566	False	5	50	2	8	0	model-14566.graphml	T12	24652
2	14567	False	5	50	2	8	0	model-14567.graphml	T24	56094
2	14568	False	5	50	2	8	0	model-14568.graphml	T30	23153
2	14569	False	5	50	2	8	0	model-14569.graphml	T30	19291
2	14571	False	5	60	2	8	0	model-14571.graphml	T24	104266
2	14573	False	5	60	2	8	0	model-14573.graphml	T21	8719
2	14577	False	5	60	2	8	0	model-14577.graphml	T16	71306
2	14579	False	5	60	2	8	0	model-14579.graphml	T12	42125
3	14631	False	5	50	2	8	0	model-14631.graphml	T6	27159
3	14637	False	5	50	2	8	0	model-14637.graphml	T13	48489
3	14638	False	5	50	2	8	0	model-14638.graphml	T17	17761
3	14639	False	5	50	2	8	0	model-14639.graphml	T17	4537
3	14643	False	5	60	2	8	0	model-14643.graphml	T22	25160
3	14646	False	5	60	2	8	0	model-14646.graphml	T26	70494
3	14651	False	5	70	2	8	0	model-14651.graphml	T17	73593
3	14657	False	5	70	2	8	0	model-14657.graphml	T22	47892
1	14701	False	5	50	2	8	1	model-14701.graphml	T4	4414
1	14702	False	5	50	2	8	1	model-14702.graphml	T14	20606
1	14703	False	5	50	2	8	1	model-14703.graphml	T39	29234
1	14704	False	5	50	2	8	1	model-14704.graphml	T9	6191
1	14705	False	5	50	2	8	1	model-14705.graphml	T29	3913
1	14706	False	5	50	2	8	1	model-14706.graphml	T34	28664
1	14707	False	5	50	2	8	1	model-14707.graphml	T14	8440
1	14708	False	5	50	2	8	1	model-14708.graphml	T29	17429
1	14709	False	5	50	2	8	1	model-14709.graphml	T24	9023
1	14710	False	5	50	2	8	1	model-14710.graphml	T4	14153
1	14714	False	5	60	2	8	1	model-14714.graphml	T34	14584
2	14771	False	5	50	2	8	1	model-14771.graphml	T25	17742
2	14772	False	5	50	2	8	1	model-14772.graphml	T5	29304
2	14774	False	5	50	2	8	1	model-14774.graphml	T24	20189
2	14775	False	5	50	2	8	1	model-14775.graphml	T19	3476
2	14777	False	5	50	2	8	1	model-14777.graphml	T10	76633
2	14779	False	5	50	2	8	1	model-14779.graphml	T11	16086
2	14780	False	5	50	2	8	1	model-14780.graphml	T11	73173
2	14788	False	5	60	2	8	1	model-14788.graphml	T4	25139
2	14790	False	5	60	2	8	1	model-14790.graphml	T19	110439
3	14841	False	5	50	2	8	1	model-14841.graphml	T13	67626
3	14842	False	5	50	2	8	1	model-14842.graphml	T15	15210
3	14843	False	5	50	2	8	1	model-14843.graphml	T22	12093
3	14844	False	5	50	2	8	1	model-14844.graphml	T15	14905
3	14849	False	5	50	2	8	1	model-14849.graphml	T24	64305
3	14850	False	5	50	2	8	1	model-14850.graphml	T13	40485
3	14852	False	5	60	2	8	1	model-14852.graphml	T13	98157
3	14853	False	5	60	2	8	1	model-14853.graphml	T14	39934
3	14861	False	5	70	2	8	1	model-14861.graphml	T13	20289
